,Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market Size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales,Total_expenses,Type
988,503,51,-57,2015-06-15,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-7,130,Oregon,70,100,50,170,76,Regular
989,435,65,-37,2015-06-16,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,53,151,Utah,90,110,90,200,41,Regular
990,503,60,-59,2015-06-17,463,84,Small Market,West,19,Beans,Coffee,Colombian,31,153,Oregon,80,130,90,210,63,Regular
991,435,47,-47,2015-06-18,375,64,Small Market,West,15,Beans,Coffee,Colombian,33,118,Utah,50,100,80,150,42,Regular
992,360,68,-27,2015-06-19,438,99,Small Market,West,21,Beans,Coffee,Colombian,83,178,Washington,90,140,110,230,43,Regular
993,206,22,-5,2015-06-20,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,20,30,19,Regular
994,775,21,1,2015-06-21,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,20,30,17,Regular
995,435,103,19,2015-06-22,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,129,251,Utah,80,130,110,210,46,Regular
996,702,125,-21,2015-06-23,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,150,60,240,147,Decaf
997,360,125,41,2015-06-24,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,160,130,250,73,Decaf
998,775,154,58,2015-06-25,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,170,120,290,93,Decaf
999,541,90,18,2015-06-26,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,100,90,160,42,Decaf
1000,775,122,39,2015-06-27,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,169,318,Nevada,90,150,130,240,62,Decaf
1001,435,86,-40,2015-06-28,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-40,116,Utah,60,20,0,80,50,Decaf
1002,775,257,202,2015-06-29,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,332,637,Nevada,110,180,130,290,117,Regular
1003,971,21,4,2015-06-30,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,20,16,Regular
1004,775,239,141,2015-07-01,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,221,509,Nevada,110,120,80,230,90,Regular
1005,702,255,-369,2015-07-02,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-539,22,Nevada,110,-110,-170,0,129,Regular
1006,435,25,-28,2015-07-03,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-18,60,Utah,0,20,10,20,43,Regular
1007,626,173,-58,2015-07-04,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-30,-130,170,100,Decaf
1008,213,228,102,2015-07-05,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,292,567,California,220,290,190,510,107,Decaf
1009,916,113,-33,2015-07-06,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-83,124,California,130,0,-50,130,59,Regular
1010,213,249,39,2015-07-07,2580,374,Major Market,West,87,Beans,Coffee,Colombian,349,664,California,290,450,310,740,139,Regular
1011,951,211,51,2015-07-08,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,191,451,California,200,210,140,410,83,Regular
1012,916,121,-1,2015-07-09,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,39,308,California,110,170,40,280,142,Regular
1013,760,81,45,2015-07-10,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,125,211,California,70,110,80,180,33,Decaf
1014,510,225,98,2015-07-11,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,258,522,California,210,240,160,450,91,Decaf
1015,805,118,80,2015-07-12,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,190,309,California,80,130,110,210,44,Regular
1016,435,82,-4,2015-07-13,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,120,60,210,64,Decaf
1017,509,94,-16,2015-07-14,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,150,40,260,114,Decaf
1018,971,181,40,2015-07-15,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,180,120,350,74,Decaf
1019,435,69,8,2015-07-16,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,58,160,Utah,80,90,50,170,42,Regular
1020,541,53,-19,2015-07-17,470,75,Small Market,West,17,Beans,Coffee,Colombian,21,136,Oregon,60,90,40,150,61,Regular
1021,253,63,4,2015-07-18,446,93,Small Market,West,20,Beans,Coffee,Colombian,74,166,Washington,70,110,70,180,43,Regular
1022,775,15,3,2015-07-19,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,20,10,30,15,Regular
1023,801,101,36,2015-07-20,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,126,246,Utah,90,130,90,220,45,Regular
1024,702,121,19,2015-07-21,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,150,20,260,142,Decaf
1025,206,130,61,2015-07-22,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,180,120,300,73,Decaf
1026,702,173,75,2015-07-23,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,220,130,380,101,Decaf
1027,541,88,34,2015-07-24,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,100,70,180,42,Decaf
1028,775,113,59,2015-07-25,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,159,296,Nevada,100,150,100,250,58,Decaf
1029,775,228,151,2015-07-26,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,291,567,Nevada,160,220,140,380,108,Regular
1030,702,211,110,2015-07-27,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,190,451,Nevada,150,150,80,300,84,Regular
1031,503,78,42,2015-07-28,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,92,210,Oregon,50,90,50,140,57,Regular
1032,775,245,-225,2015-07-29,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-505,34,Nevada,180,-180,-280,0,127,Regular
1033,971,102,62,2015-07-30,666,143,Small Market,West,31,Leaves,Tea,Green Tea,132,261,Oregon,70,100,70,170,54,Regular
1034,951,224,-71,2015-07-31,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-40,-150,220,117,Decaf
1035,209,247,111,2015-08-01,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,321,614,California,240,310,210,550,113,Decaf
1036,209,127,-41,2015-08-02,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-131,109,California,150,-30,-90,120,63,Regular
1037,530,279,52,2015-08-03,2642,420,Major Market,West,97,Beans,Coffee,Colombian,402,745,California,330,500,350,830,149,Regular
1038,949,250,73,2015-08-04,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,233,534,California,240,240,160,480,94,Regular
1039,530,135,6,2015-08-05,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,46,343,California,130,180,40,310,156,Regular
1040,916,86,52,2015-08-06,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,132,224,California,80,110,80,190,35,Decaf
1041,661,241,109,2015-08-07,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,279,559,California,220,260,170,480,96,Decaf
1042,323,123,89,2015-08-08,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,90,130,110,220,45,Regular
1043,801,68,-11,2015-08-09,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,100,50,180,59,Decaf
1044,206,105,-20,2015-08-10,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,170,50,290,125,Decaf
1045,971,153,49,2015-08-11,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,140,80,290,66,Decaf
1046,360,80,16,2015-08-12,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,76,188,Washington,70,100,60,170,45,Decaf
1047,435,63,3,2015-08-13,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,53,148,Utah,70,90,50,160,40,Regular
1048,360,72,6,2015-08-14,461,104,Small Market,West,23,Beans,Coffee,Colombian,86,188,Washington,80,120,80,200,46,Regular
1049,775,16,5,2015-08-15,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,20,10,30,15,Regular
1050,435,94,44,2015-08-16,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,114,228,Utah,90,110,70,200,43,Regular
1051,702,135,17,2015-08-17,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,170,30,290,155,Decaf
1052,253,115,46,2015-08-18,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,160,110,260,69,Decaf
1053,702,224,118,2015-08-19,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,280,170,490,116,Decaf
1054,503,81,28,2015-08-20,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,100,70,170,38,Decaf
1055,775,127,61,2015-08-21,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,181,332,Nevada,120,170,120,290,63,Decaf
1056,775,247,169,2015-08-22,1744,329,Small Market,West,81,Leaves,Tea,Darjeeling,319,614,Nevada,180,240,150,420,114,Regular
1057,775,250,133,2015-08-23,1820,251,Small Market,West,70,Leaves,Tea,Earl Grey,233,534,Nevada,180,180,100,360,94,Regular
1058,971,88,48,2015-08-24,817,133,Small Market,West,29,Leaves,Tea,Earl Grey,108,236,Oregon,60,100,60,160,60,Regular
1059,775,294,-285,2015-08-25,8252,-294,Small Market,West,111,Leaves,Tea,Green Tea,-605,33,Nevada,210,-210,-320,0,145,Regular
1060,503,134,80,2015-08-26,690,186,Small Market,West,41,Leaves,Tea,Green Tea,180,341,Oregon,90,140,100,230,65,Regular
1061,435,20,-22,2015-08-27,218,25,Small Market,West,7,Leaves,Tea,Green Tea,-22,48,Utah,10,20,0,30,40,Regular
